25
24,2,10000.000000
24,3,10000.000000
24,4,0.000000
24,5,10000.000000
24,6,10000.000000
24,7,10000.000000
24,8,10000.000000
24,9,10000.000000
24,10,10000.000000
24,11,10000.000000
24,12,10000.000000
24,13,10000.000000
24,14,10000.000000
24,15,0.000000
24,16,0.000000
24,17,10000.000000
24,18,0.000000
24,19,10000.000000
24,20,0.000000
24,21,0.000000
24,22,10000.000000
24,23,0.000000
24,24,23448.310000
